-0.0041584,-0.0023931,0.0023721,0.0093404,0.021528,0.02266,0.027359,0.030232,0.033128,0.03696,0.040283,0.043095,0.042999,0.042943,0.043709,0.043321,0.043202,0.043387,0.043102,0.041618,0.037756,0.038277,0.037797,0.03668,0.035708,0.034539,0.033224,0.033183,0.032588,0.031762,0.030659,0.029243,0.026299,0.023085
-0.006619,-0.0063824,-0.012612,-0.022378,-0.031044,-0.031307,-0.037851,-0.037676,-0.038982,-0.039651,-0.039291,-0.037392,-0.035873,-0.032723,-0.031504,-0.030373,-0.029066,-0.027688,-0.027474,-0.026551,-0.025619,-0.025557,-0.025519,-0.026297,-0.027205,-0.026905,-0.026622,-0.027021,-0.02695,-0.026772,-0.025975,-0.025917,-0.026094,-0.026075
-0.02563,-0.025724,-0.02298,-0.021917,-0.019315,-0.01919,-0.018836,-0.017689,-0.017722,-0.017826,-0.018593,-0.01943,-0.020002,-0.020019,-0.020585,-0.021206,-0.021588,-0.022486,-0.023685,-0.024063,-0.025353,-0.024176,-0.023823,-0.023447,-0.0243,-0.024735,-0.024968,-0.024929,-0.025021,-0.025046,-0.025058,-0.025116,-0.025664,-0.025786
-0.049185,-0.045078,-0.03753,-0.019605,-0.018437,-0.0060552,0.0067881,0.014774,0.020435,0.025874,0.032275,0.034148,0.038038,0.041699,0.043934,0.045368,0.048456,0.047925,0.047581,0.046429,0.043604,0.043509,0.040837,0.040673,0.040588,0.03654,0.033421,0.032454,0.030462,0.031105,0.029536,0.027251,0.02633,0.024515
0.9724,0.97247,0.97316,0.97424,0.97516,0.97514,0.97537,0.97518,0.97502,0.9759,0.97646,0.97632,0.97618,0.97641,0.97694,0.97745,0.97773,0.97836,0.97861,0.97898,0.97903,0.97904,0.97887,0.97783,0.97831,0.97657,0.97684,0.97669,0.97643,0.97612,0.97577,0.97521,0.97521,0.97513
0.34484,0.3438,0.34677,0.34893,0.35068,0.35192,0.35401,0.35653,0.35875,0.3599,0.35972,0.35926,0.3592,0.35814,0.35614,0.35431,0.35109,0.35135,0.34942,0.34825,0.34728,0.34763,0.34827,0.34822,0.34889,0.34981,0.35184,0.35334,0.3546,0.35444,0.35664,0.35701,0.35638,0.35651
0.012781,0.013489,0.021609,0.021462,0.024125,0.031752,0.031871,0.035539,0.035756,0.036862,0.040257,0.040814,0.042393,0.046065,0.051106,0.046552,0.048891,0.052817,0.052193,0.052588,0.052479,0.053207,0.05346,0.053342,0.05315,0.052527,0.050457,0.049323,0.046345,0.045798,0.044491,0.04312,0.041861,0.039838
0.03803,0.03774,0.035675,0.027744,0.020925,0.021135,0.018502,0.018564,0.016734,0.015847,0.015291,0.014811,0.014217,0.013679,0.012173,0.01227,0.012347,0.0099804,0.0088762,0.0091392,0.0073939,0.0026993,0.0059547,0.0042667,0.0039749,0.0033659,0.0077818,0.0087093,0.0085291,0.010096,0.011109,0.012536,0.018248,0.023706
-1,-0.98352,0.956,0.97345,0.98089,0.98565,0.98535,0.98472,0.9844,0.98403,0.98213,0.98157,0.98003,0.98114,0.98136,0.98124,0.98072,0.97971,0.97871,0.97638,0.97424,0.9726,0.97064,0.97057,0.97072,0.97082,0.96978,0.96916,0.96875,0.96855,0.96854,0.96914,0.96979,0.96983
-0.32672,-0.34642,-0.23477,-0.2116,-0.18741,-0.16362,-0.14524,-0.12586,-0.10173,-0.10353,-0.10928,-0.11899,-0.12143,-0.11436,-0.10519,-0.10182,-0.099125,-0.10726,-0.12229,-0.14036,-0.16088,-0.17605,-0.18502,-0.19542,-0.19424,-0.19721,-0.20757,-0.19724,-0.26615,-0.29424,-0.33441,-0.36585,-0.3896,-0.40767
-0.023197,-0.023307,-0.023419,-0.023492,-0.02352,-0.02356,-0.023604,-0.023623,-0.023623,-0.023657,-0.023663,-0.023676,-0.023684,-0.02369,-0.023697,-0.023697,-0.0237,-0.0237,-0.023702,-0.023704,-0.023705,-0.023706,-0.023707,-0.023708,-0.023709,-0.023709,-0.023709,-0.02371,-0.053469,-0.062501,-0.059202,-0.05614,-0.047249,-0.044926
0.8613,-0.49125,-0.19429,-0.17811,-0.11805,-0.094557,-0.15244,-0.19902,-0.24482,-0.18748,-0.14499,-0.10294,-0.069896,-0.069192,-0.15234,-0.18768,-0.20193,-0.17344,-0.12113,-0.082534,-0.048389,-0.020664,0.43165,0.73233,0.8094,0.45986,0.46668,0.30501,0.2261,0.1618,0.10887,0.060153,0.022259,0.012995
1,0.99993,0.99983,0.99787,0.99653,0.99604,0.99615,0.99646,0.99426,0.99049,0.99284,0.99171,0.99107,0.99084,0.99087,0.99104,0.99086,0.99094,0.99108,0.99146,0.99195,0.99225,0.99295,0.99322,0.99361,0.99389,0.99425,0.99451,0.99499,0.9951,0.99594,0.99574,0.99644,0.99679
0.38006,0.37855,0.37836,0.37975,0.38522,0.38606,0.38708,0.38883,0.38958,0.39134,0.39378,0.39757,0.40172,0.404,0.40327,0.40462,0.40519,0.40414,0.40329,0.40069,0.40061,0.39758,0.3966,0.39434,0.39172,0.38882,0.38935,0.38774,0.38669,0.38677,0.38573,0.38568,0.38372,0.38105
0.06289,0.061283,0.05989,0.056115,0.047405,0.043141,0.040446,0.03858,0.034183,0.028624,0.026007,0.024506,0.022667,0.021304,0.022028,0.020506,0.020657,0.021715,0.022807,0.023382,0.024219,0.025161,0.025258,0.025564,0.026814,0.027479,0.028881,0.030551,0.029825,0.0304,0.030893,0.032459,0.037948,0.036952
