0.99316,0.99291,0.99295,0.993,0.9932,0.99368,0.99372,0.99418,0.99471,0.99546,0.99623,0.99706,0.99761,0.99798,0.99826,0.99869,0.99903,0.99938,0.99963,0.99981,0.99996,0.99994,1,0.99996,0.99982,0.99966,0.99944,0.99908,0.99908,0.99852,0.99839,0.99799,0.99767,0.99753,0.99764,0.99753,0.9975,0.99749,0.9975,0.99753,0.99755,0.99758,0.99761,0.99767,0.99784,0.99792,0.99802,0.99811
-0.48497,-0.48506,-0.48502,-0.48505,-0.48514,-0.48497,-0.48493,-0.48458,-0.48443,-0.48388,-0.48343,-0.48317,-0.48318,-0.48338,-0.48392,-0.48566,-0.48866,-0.48861,-0.4883,-0.48797,-0.48766,-0.48749,-0.48723,-0.48761,-0.48738,-0.48726,-0.48727,-0.48737,-0.48741,-0.48755,-0.48777,-0.48808,-0.48894,-0.49014,-0.49022,-0.49055,-0.49083,-0.49109,-0.49163,-0.49152,-0.49136,-0.49123,-0.49178,-0.49157,-0.49123,-0.49144,-0.49147,-0.49159
-0.47663,-0.48249,-0.48749,-0.48626,-0.48914,-0.48845,-0.48974,-0.49037,-0.49025,-0.48992,-0.48952,-0.48903,-0.48846,-0.48844,-0.48713,-0.48779,-0.48692,-0.48616,-0.48614,-0.48627,-0.48593,-0.48608,-0.4862,-0.48656,-0.48785,-0.48773,-0.49045,-0.49303,-0.49475,-0.4944,-0.49554,-0.49542,-0.49512,-0.49582,-0.49636,-0.497,-0.49782,-0.49771,-0.49856,-0.49844,-0.49912,-0.49965,-0.49997,-0.50003,-0.49997,-0.49989,-0.49966,-0.49938
-0.46716,-0.46692,-0.46682,-0.46681,-0.46684,-0.46693,-0.46738,-0.46746,-0.4677,-0.46801,-0.46868,-0.46902,-0.4697,-0.46973,-0.4702,-0.47061,-0.47104,-0.47182,-0.47163,-0.47193,-0.47192,-0.4714,-0.47088,-0.47081,-0.47019,-0.4695,-0.46875,-0.46825,-0.46796,-0.46777,-0.46761,-0.46713,-0.4664,-0.46646,-0.46572,-0.46565,-0.46515,-0.46471,-0.4634,-0.46362,-0.46335,-0.46311,-0.46294,-0.46264,-0.46272,-0.46252,-0.46261,-0.46263
-0.47157,-0.47171,-0.47216,-0.47263,-0.4729,-0.4732,-0.47331,-0.47404,-0.47525,-0.47534,-0.47652,-0.47796,-0.47751,-0.4771,-0.48029,-0.47905,-0.48016,-0.48077,-0.48108,-0.48075,-0.48031,-0.47924,-0.4787,-0.47897,-0.47946,-0.47868,-0.47908,-0.47914,-0.47916,-0.47934,-0.47941,-0.47961,-0.4797,-0.47979,-0.48004,-0.48028,-0.4805,-0.48094,-0.48112,-0.4819,-0.48173,-0.48258,-0.48321,-0.48364,-0.48394,-0.48421,-0.48448,-0.48428
-0.82972,-0.84008,-0.87507,-0.88156,-0.89835,-0.90176,-0.90609,-0.91202,-0.90525,-0.89674,-0.89298,-0.87435,-0.87442,-0.88856,-0.89863,-0.89206,-0.87763,-0.88283,-0.90089,-0.92547,-0.94107,-0.95003,-0.94454,-0.92685,-0.91205,-0.92636,-0.94323,-0.9532,-0.96174,-0.98344,-1,-0.97941,-0.96867,-0.9745,-0.97499,-0.97382,-0.9585,-0.95762,-0.95209,-0.94196,-0.93101,-0.91216,-0.89348,-0.89138,-0.87309,-0.86265,-0.87291,-0.70708
-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47337,-0.47935
-0.46432,-0.46679,-0.46905,-0.47119,-0.47122,-0.47129,-0.46959,-0.46979,-0.46266,-0.45964,-0.46035,-0.46142,-0.46681,-0.48279,-0.51567,-0.49532,-0.49252,-0.49422,-0.50124,-0.52051,-0.55846,-0.55943,-0.53517,-0.52575,-0.51623,-0.51521,-0.53646,-0.55365,-0.54914,-0.52977,-0.52476,-0.52591,-0.52905,-0.53722,-0.53177,-0.52056,-0.51378,-0.51312,-0.52249,-0.52471,-0.53129,-0.52009,-0.4986,-0.47536,-0.469,-0.471,-0.46981,-0.47205
-0.47149,-0.47165,-0.47183,-0.47186,-0.47183,-0.47212,-0.47264,-0.47323,-0.47359,-0.47453,-0.47461,-0.47531,-0.47656,-0.47783,-0.47935,-0.4789,-0.47896,-0.47968,-0.47994,-0.47984,-0.47961,-0.47893,-0.47816,-0.47819,-0.47841,-0.47867,-0.47902,-0.47931,-0.47915,-0.47914,-0.47918,-0.47926,-0.4795,-0.47966,-0.47972,-0.4801,-0.48042,-0.48068,-0.48102,-0.48113,-0.48146,-0.48215,-0.48201,-0.48206,-0.48201,-0.48195,-0.48186,-0.48202
-0.18212,-0.19131,-0.19106,-0.18302,-0.17054,-0.15086,-0.10056,-0.048963,-0.013657,0.012904,0.029862,0.050972,0.054473,0.054591,0.057811,0.048933,0.050381,0.058993,0.064518,0.079674,0.094476,0.059983,0.044265,0.050263,0.050159,0.050484,0.046776,0.04719,0.036081,0.020659,0.013701,0.01441,0.025741,0.03942,0.050913,0.067295,0.079837,0.089187,0.086499,0.10264,0.10241,0.089055,0.10607,0.080413,0.036391,0.018857,0.0074969,0.010865
